SK_ID_CURR,CODE_GENDER,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,OWN_CAR_AGE,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_FAMILY_STATUS_Married,DAYS_EMPLOYED_PERC,ANNUITY_INCOME_PERC,PAYMENT_RATE,NEW_EXT_MEAN,NEW_APP_EXT_SOURCES_PROD,NEW_GOODS_CREDIT,NEW_C_GP,BUREAU_DAYS_CREDIT_MAX,BUREAU_CREDIT_TYPE_Microloan_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MEDIAN,CLOSED_DAYS_CREDIT_UPDATE_MAX,INS_AMT_PAYMENT_SUM,INS_AMT_PAYMENT_MEDIAN,INS_DPD_MEAN,INS_DPD_STD,INS_PAYMENT_PERC_MEAN,INS_PAYMENT_DIFF_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,POS_SK_DPD_DEF_MEAN,PREV_CNT_PAYMENT_STD,PREV_DAYS_LAST_DUE_1ST_VERSION_MAX,PREV_DAYS_LAST_DUE_MAX,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN
342181,0.19225496455056484,-0.02451767761637712,0.035181381308173366,0.03271695346104546,0.09011955799773846,0.11214775312535756,0.047326058674044845,0.010782096951002526,0.10133855132057047,-0.0335108238998681,0.14047842262814725,-0.040181417797292264,0.07974654045314099,-0.034695166965165794,0.15520683694943438,0.1843491200234861,0.04551157050958216,-0.010146752397353223,-0.027130919823985456,-0.01219973365554462,-0.01017839141568031,0.058082753694748634,0.22159059582619237,-0.13753857227427285,0.20500806238486816,0.008255359216513066,-0.07186699159421016,-0.013091126792285928,-0.01452422117021883,-0.017317935033230907,-0.04073590181836164,-0.004644877791809347,0.04102789206214547,0.08099720963396037,0.06702585030214106,-0.04804353400223227,-0.021718227688824785
104673,0.2527080948234944,-0.0550358500733106,0.06972968567103947,0.075300020572649,0.1273132316749102,-0.05537389063715604,-0.2106818256052056,0.02079440478623231,0.09498383994783623,0.035042636419268615,-0.018245213378957233,-0.03678919919115482,0.0951520386369106,-0.03673730492801103,0.1914279385935883,-0.13581727790678802,0.06564637775215969,0.19571399525824615,0.01127679915538876,-0.010440387868475938,-0.010653736677209556,0.025995570976255405,0.004070425987185857,-0.02321748411777909,-0.14033018165911232,-0.006753645627347535,0.1342503832489815,0.020010588760834225,0.06893159939266641,0.2581794320675661,-0.038627088611167266,-0.011084459894773045,0.11891282221481866,-0.08842994971195675,-0.04639746124480381,-0.002991596603174852,0.00931591195135854
151646,0.21371188772634392,0.09291322854249998,0.09881952369655764,0.020663089743508778,-0.03230717773529872,-0.03588717499358839,-0.2942749224970729,-0.19959054337891316,0.03990697327217867,-0.2698289574941707,0.023882338081528325,0.14160338969037856,-0.031444979210527337,0.07665336787065372,-0.06102672304239601,-0.45931723140042513,0.03204429361450815,-0.041791197730298796,0.049774026329260285,-0.048969410612528914,-0.021687144794355635,-0.09412100037445205,0.15034566076053607,-0.11488270983709731,-0.020970219648864398,-0.091187042447945,-0.08795107144275291,0.00615450271913898,-0.05496806510059626,-0.06966723587749601,-0.035762225121373024,-0.007771532206312641,-0.003278306475499102,-0.07228107071757969,0.039492742602752665,-0.04044259052838765,-0.01645487329378411
419416,-0.12696377196723127,-0.011858166892522526,-0.07613776095878831,-0.006527452750540576,0.09472040487256994,0.03702920646003251,0.049578229864222896,-0.002495640318966736,-0.16506454349598187,-0.07424762856826113,-0.058424567490988295,-0.08444333206976216,0.12830142926725796,-0.026078691631682357,0.013513193599457997,-1.104488702607437,-0.26546117888954646,-0.08794450010226545,-0.04611110055810397,-0.008515135165577363,-0.00996212166560671,-0.04256517725332091,0.025577670558294564,0.030563424862453274,-0.07688072047530059,-0.09789003391062746,-0.09977864515938337,0.00035192846226172607,-0.01053418732859408,-0.0346748560826505,-0.05496608958020158,-0.005612718796988003,0.03287410137464298,-0.10958706161169245,-0.15355356880760757,-0.06438122062188828,-0.08347923753558184
365459,-0.09806062205064045,-0.007347747346616221,0.05335484348875587,0.10012782822170492,0.05009168544826215,0.051201694458444164,0.05251436603653647,-0.012019019891495914,0.056577310399941745,-0.00033399654263370466,-0.12447472873847165,-0.07147088771635948,-0.008195957567160184,0.05497250382799197,0.13738034627129278,1.2225783587588186,0.031627218677773045,-0.11210926391519967,-0.02834267965388346,0.05470910818803204,0.016887924599922603,-0.02294725790440159,-0.0033699567038076032,0.05743551632199325,-0.10494596776535073,-0.015845430455867584,-0.06360490218668292,-0.011388834119196087,-0.019321623773528727,-0.027244992646046393,-0.03967364512538797,-0.010099254621190832,-0.049932765686570464,0.22903317501104975,-0.028062798217436163,0.07225891416432428,-0.052829001946423794
155118,-0.1051452321023901,0.02407766951868794,0.015153246952789993,0.06336631005992223,-0.009700154900576626,0.05181627015645822,-0.06371886592431023,0.025515093842092475,0.03995322351429343,-0.0643739796878852,-0.04656588286120575,-0.061355318707530325,0.013831478381137083,0.004778367081253741,0.06310802023224363,-0.8584427079677261,0.0834922242751696,-0.08538666193186713,-0.0401496716871467,-0.06799011260244894,-0.009588526461166022,-0.0034810422859425072,-0.019280890703695867,0.06721830161808927,-0.03194262737420253,-0.021361571989013815,-0.08361831692038905,0.008108245425419549,-0.05700243399421909,-0.07392063289016251,-0.03785476639440292,-0.0060508909559624895,-0.06574297050702357,0.15092005272237782,0.03894250968290411,-0.05263408026375525,0.06419607078621302
262954,-0.050394324925466166,-0.07667245260939362,0.009151711420884518,0.06841347274620482,0.09467400596049244,0.019870523535102165,0.06171739445204218,0.13234797732488696,0.08449823857125267,0.008899610248415277,-0.05965830438424414,-0.03384833856160113,0.0444290726603893,-0.038933806911922456,0.23730377523103216,0.873626890327845,0.022723230895346076,0.0831220830350767,0.014556826674648577,0.060251469885979944,0.013565756877348489,-0.0029562812517125972,0.012922512336892624,0.057135427346938654,-0.009895508154598926,-0.017334192797246677,-0.048374352587517,-0.017717608084081942,-0.00921030379687518,-0.017363121596004446,-0.038158752427094295,-0.009593887537188718,0.10512387862193537,0.2753878182401683,0.0014019718724862511,-0.05620381566690039,0.07783497436855205
177291,-0.11646692636186753,0.09919675824309374,0.07256262246784814,-0.07826968355286193,-0.04518915157153426,0.03744218318837136,0.05847354979348543,0.02064834733332547,0.013743785337120165,0.04319054517512618,-0.12446548514691246,-0.04945913229160933,-0.014332926035131664,-0.045097928248726486,-0.04925248611242186,-0.8960724800135355,0.03644866077405718,0.07356620180359247,-0.036964522001075334,-0.05449035411398895,-0.012274310320587581,-0.027932103275830525,0.10374273628690366,0.02457642052825175,-0.16367655081969637,-0.03800402396772675,-0.02101752871729508,0.006454857458840046,-0.05711587246555579,-0.1565193463547839,-0.034888224706655126,-0.007935365934422714,0.13209364740039958,0.4260243554235739,-0.03523163091349057,-0.06392342317428369,0.029051833007337793
405731,-0.11434757420042435,-0.2666870404648696,0.020634707765706892,0.018834548179888878,-0.04720967520229338,-0.16934586055714587,0.06148503890340382,0.011763277320322403,0.03805509690471787,-0.0022371797569448806,-0.03879423022681129,0.13052181479981598,-0.023857072607202007,-0.07586652121365103,0.01149227175032035,-0.6740684043171483,0.037091361126752424,0.24736596488358156,0.012800935725320418,-0.016284916975002835,-0.012934219397327043,-0.003984505054402652,0.015103746877314429,0.050436916945306026,0.03743712761009067,-0.010302007488884822,-0.07320000469438083,-0.01916734533590819,-0.012829183327081647,-0.0239484511334178,-0.04321538591510064,-0.008336824193042713,-0.07983690193558375,-0.09612547317848544,0.017404308136670755,-0.04858240704941654,0.07759714119315458
455113,-0.07932701989099968,-0.03417143447337051,0.09650182010008997,-0.0018249111399598653,0.14527785976716717,0.14384221776968498,-0.05346006848871508,-0.21032250684442264,0.10837195315301912,-0.06400487110126035,0.019750234966197492,-0.1020639423247945,0.041715755473407556,-0.056080875246954875,0.0415148867751175,-0.7950436240002969,0.06859200504207907,-0.09525585835959795,-0.041385962289904606,0.07630220332127541,0.02776989399165391,-0.0048216765902654455,-0.017985953281866668,0.09946081546704141,-0.12070565541236083,0.037222010523125494,0.23323356314272423,-0.02323923112624261,0.00423891300404204,-0.013904203817248167,-0.04354245199238792,-0.014523338234019885,-0.035557580260834824,-0.15027277590002497,-0.01534166050673774,0.03816227876201071,0.04588457478688638
